"id";"product_name";"countries";"ingredients";"brands";"stores";"image_url"
"3119780246410";"Pelforth Blonde";"[""France""]";"{""contient-du-malt-d-orge"":""Contient du malt d'orge.""}";"[""Pelforth""]";"null";""
"3119780243570";"Bière blonde (pack de 20 x 25 cl) Heineken";"[""France""]";"{""houblon"":""houblon."",""eau"":""eau"",""malt-d-orge"":""malt d'orge""}";"[""Heineken""]";"[""Carrefour""]";""
"3119780246441";"Blonde";"[""France""]";"{""contient-du-malt-d-orge"":""Contient du malt d'_orge_.""}";"[""Pelforth""]";"null";""
"3119780246168";"Pelforth Blonde";"[""France""]";"{""contient-du-malt-d-orge"":""Contient du malt d'orge.""}";"[""Pelforth""]";"[""Casino""]";""
"3119780208982";"Blonde";"[""France""]";"{""malt-d-orge"":""malt d'_orge_""}";"[""Pelforth"",""Heineken Enterprise""]";"[""Dia""]";""
"3119780209095";"Brune";"[""France""]";"{""malt-d-orge"":""malt d'_orge_""}";"[""Pelforth""]";"[""Dia""]";""
"3119780207893";"Ambrée";"[""France""]";"{""caramel-aromatique"":""caramel aromatique"",""houblon"":""houblon"",""eau"":""eau"",""arome"":""arôme"",""malts-d-orge"":""malts d'orge""}";"[""Pelforth""]";"[""Carrefour""]";""
"3119780208920";"Bière blonde";"[""France""]";"{""houblon"":""houblon."",""eau"":""Eau"",""malt-d-orge"":""malt d'orge""}";"[""Heineken""]";"[""Carrefour market""]";""
"3119783007636";"desperados lime";"[""France""]";"{""biere"":""Bière"",""acidifiant"":""acidifiant"",""cactus"":""cactus"",""acide-citrique-contient-du-malt-d-orge"":""acide citrique. Contient du malt d'_orge_."",""aromes"":""arômes"",""agrumes"":""agrumes"",""sucre"":""sucre"",""dont-50-de-tequila"":""dont 50% de téquila""}";"[""Desperados""]";"null";""
"3119780041404";"Pelforth Blonde";"[""France""]";"{""contient-du-malt-d-orge"":""Contient du malt d'orge.""}";"[""Pelforth""]";"[""Leclerc""]";""
"3119780042531";"Brune";"[""France""]";"{""colorant"":""colorant"",""sirop-de-glucose"":""sirop de glucose"",""caramel-e150c"":""caramel E150c"",""eau"":""eau"",""extraits-de-houblon"":""extraits de houblon"",""malt-d-orge"":""malt d'_orge_"",""sucre"":""sucre""}";"[""Pelforth""]";"null";""
"3119780042517";"Pelforth Brune";"[""France""]";"{""contient-du-malt-d-orge"":""Contient du malt d'orge.""}";"[""Pelforth""]";"null";""
"3119780041527";"Blonde";"[""France""]";"{""contient-du-malt-d-orge"":""Contient du malt d'_orge_.""}";"[""Pelforth""]";"null";""
"54055049";"Cerveza &quot;Judas&quot;";"[""España""]";"{""contiene-cebada-y-trigo"":""Contiene cebada y trigo.""}";"[""Judas"",""//Propiedad de://"",""N.V. Brouwerijen Alken-Maes Brasseries S.A."",""//Perteneciente a://"",""Heineken N.V."",""y"",""Carlsberg A/S""]";"[""Carrefour""]";""
"41051825";"Tannenzäpfle";"[""Deutschland""]";"{""wasser"":""Wasser"",""gerstenmalz"":""_Gerstenmalz_"",""hopfen"":""Hopfen""}";"[""Rothaus""]";"null";""
"08787337";"Blue Moon";"[""United States""]";"null";"[""Blue Moon""]";"null";""
"9414339610365";"Raspberry wheat beer";"[""New Zealand""]";"null";"[""Monteith's brewing co""]";"null";""
"4251135910139";"";"[""Deutschland""]";"null";"[""Rügen Insel-Brauerei""]";"null";""
"4251135910733";"";"[""Deutschland""]";"null";"[""Rügen Insel-Brauerei""]";"null";""
"4251135910634";"Baltic Stoud";"[""Deutschland""]";"null";"[""Rügen Insel-Brauerei""]";"null";""
"4250790683037";"Harzer Gebirgswinter";"[""Deutschland""]";"{""cara"":""Cara-"",""brauwasser"":""Brauwasser"",""rost-und-chocolate-malz"":""Röst- und Chocolate Malz"",""bitterhopfen"":""Bitterhopfen"",""pilsener"":""Pilsener-"",""gerstenmalz"":""_Gerstenmalz_""}";"[""Altenauer""]";"null";""
"7611330874068";"Bière blanche";"[""France""]";"null";"[""Farmer""]";"null";""
"7610055020651";"Bière";"[""France""]";"{""houblon"":""houblon"",""eau"":""Eau"",""malt-d-orge"":""malt d'orge""}";"[""Heineken""]";"[""OKCon 2013"",""M!P restaurants at CICG""]";""
"41030882";"Flensburger Weizen";"[""Deutschland""]";"{""hopfenextrakt"":""Hopfenextrakt."",""wasser"":""Wasser"",""weizenmalz"":""_Weizenmalz_"",""gerstenmalz"":""_Gerstenmalz_"",""hefe"":""Hefe""}";"[""Flensburger""]";"[""sky""]";""
"0830746001319";"Palate wrecker";"[""United States""]";"{""hamilton-s-ale"":""Hamilton's ale.""}";"[""Green Flash Brewing Co""]";"[""Les Fleurs du Malt""]";""
"3222473196296";"Merida";"[""France""]";"{""acide-citrique"":""acide citrique"",""antioxydant"":""antioxydant"",""sirop-de-glucose"":""sirop de glucose"",""extrait-de-houblon"":""extrait de houblon"",""biere"":""Bière"",""acidifiant"":""acidifiant"",""arome-naturel-de-citron-vert"":""arôme naturel de citron vert"",""eau-malt-d-orge"":""eau malt d'_orge_"",""acide-ascorbique"":""acide ascorbique"",""arome-tequila"":""arôme Tequila"",""arome-naturel-de-citron-vert-citron"":""arôme naturel de citron vert-citron."",""sucre"":""sucre""}";"[""Casino""]";"null";""
"3222473531646";"Davelghem blonde";"[""France""]";"{""houblon-et-extrait-de-houblon"":""houblon et extrait de houblon"",""sirop-de-sucre-caramelise"":""sirop de sucre caramélisé"",""eau"":""Eau"",""acide-ascorbique"":""acide ascorbique."",""malt-d-orge"":""malt d'orge""}";"[""Davelghem""]";"[""Casino""]";""
"93248327";"Crown Lager";"[""Australia""]";"{""unspecified"":""unspecified""}";"[""Crown Lager""]";"[""Dan Murphys""]";""
"7350064820018";"Lager";"[""France""]";"{""barley-malt"":""barley malt""}";"[""Motörhead bastards""]";"null";""
"3800022700080";"Пиринско светло";"[""Bulgaria""]";"{""вода"":""вода"",""малц"":""малц"",""ечемик"":""ечемик"",""хмел"":""хмел"",""царевичен-грис"":""царевичен грис""}";"[""Пиринско""]";"[""Kaufland""]";""
"5301000110580";"Beer “Korça” e Zezë";"[""Albania""]";"{""lievito"":""lievito"",""acqua"":""Acqua"",""malto"":""malto"",""luppolo"":""luppolo""}";"[""Korça""]";"null";""
"14121784";"Leffe";"[""Belgique""]";"null";"[""Leffe""]";"null";""
"3250392044503";"Tekiros saveur Caipirinha";"[""France""]";"{""colorant"":""colorant"",""glucose"":""glucose"",""antioxydant"":""antioxydant"",""houblon"":""houblon"",""eau"":""Eau"",""e150c"":""E150c"",""acide-ascorbique"":""acide ascorbique."",""malt-d-orge"":""malt d'_orge_"",""mais"":""maïs"",""aromes"":""arômes"",""cachaca"":""cachaça"",""sucre"":""sucre""}";"[""Kings Bräu""]";"null";""
"3250390188346";"Kings Bräu";"[""France""]";"null";"null";"null";""
"3258565310356";"Bière blonde de luxe";"[""France""]";"{""houblons"":""houblons"",""colorant"":""colorant"",""caramel-e150c"":""caramel E150c."",""eau"":""eau"",""malt-d-orge"":""malt d'orge"",""mais"":""maïs""}";"[""Ecoprix""]";"null";""
"3258561310091";"Baltus Bière blonde de luxe";"[""France""]";"{""colorant"":""colorant"",""caramel-e150c"":""caramel E150c"",""extrait-de-houblon"":""extrait de houblon"",""eau"":""eau"",""malt-d-orge"":""malt d'orge""}";"[""Baltus"",""Belle France""]";"[""G20""]";""
"3258561310107";"Baltus Bière blonde de luxe";"[""France""]";"{""extraits-de-houblons"":""extraits de houblons"",""colorant"":""colorant"",""caramel-e150c"":""caramel E150C"",""eau"":""eau"",""malt-d-orge"":""malt d'orge"",""mais"":""maïs""}";"[""Belle France""]";"[""G20""]";""
"3258563310105";"Bière d'Abbaye Blonde";"[""France""]";"{""eau"":""Eau"",""extraits-de-houblon"":""extraits de houblon."",""malt-d-orge"":""malt d'_orge_""}";"[""Les Délices de Belle France"",""Belle France""]";"null";""
"3256223124345";"Bière blonde";"[""France""]";"{""contient-du-malt-d-orge"":""Contient du malt d'_orge_.""}";"[""Lager""]";"[""Super U""]";""
"3256225722334";"Biere blonde extra forte";"[""France""]";"null";"[""10.5""]";"null";""
"0798713110078";"Lager";"[""France"",""Suriname"",""United Kingdom"",""Guadeloupe"",""Greece"",""French Guiana""]";"{""houblon"":""houblon"",""eau"":""eau"",""malt"":""malt"",""sucre"":""sucre""}";"[""Carib""]";"null";""
"54085060";"Rouge rubis";"[""France""]";"{""malt-d-orge"":""malt d'orge""}";"[""Charles Quint""]";"null";""
"75001629";"Bière";"[""France"",""Guadeloupe"",""Italie"",""Pays-Bas"",""Norvège"",""Suède"",""Suisse"",""Royaume-Uni""]";"{""houblon"":""houblon"",""eau"":""eau"",""levures"":""levures"",""malt"":""malt""}";"[""Sol""]";"null";""
"4066600601920";"Hefe-Weißbier Naturtrüb";"[""France""]";"{""houblon"":""houblon."",""eau"":""Eau"",""levure"":""levure"",""malt-de-ble"":""malt de _blé_"",""malt-d-orge"":""malt d'_orge_""}";"[""Paulaner""]";"null";""
"4066600941972";"Cerveza &quot;Paulaner&quot; Hefe-Weißbier Dunkel";"[""Spain""]";"{""malta-de-trigo"":""malta de trigo"",""malta-de-cebada"":""malta de cebada"",""levadura-y-lupulo"":""levadura y lúpulo."",""agua"":""Agua""}";"[""Paulaner"",""//Propiedad de://"",""Paulaner Brauerei GmbH & Co. KG"",""//Perteneciente a://"",""Brau Holding International GmbH & Co. KGaA""]";"[""Carrefour"",""AhorraMas""]";""
;"Abadia super bock";"[""Portugal""]";"{""houblon"":""houblon"",""eau"":""Eau"",""antioxydant-e224"":""antioxydant E224"",""malt-d-orge"":""malt d'orge"",""sucre"":""sucre""}";"[""Super bock""]";"null";""
;"Bière Super Bock";"[""Portugal""]";"{""mais-et-orge"":""maïs et orge"",""sirop-de-glucose"":""sirop de glucose"",""houblon"":""houblon"",""eau"":""Eau"",""malt-d-orge"":""malt d'orge"",""cereales-non-maltees"":""céréales non maltées""}";"[""Super bock""]";"null";""
"20187064";"Bière blonde de tradition";"[""France""]";"{""houblon"":""houblon"",""eau"":""eau"",""ble"":""blé"",""malt-d-orge"":""malt d'orge""}";"[""Jenlain""]";"null";""
"90145018";"Murauer Bier Märzen";"[""Österreich""]";"{""wasser"":""Wasser"",""gerstenmalz"":""Gerstenmalz"",""hopfen"":""Hopfen""}";"[""Brauerei Murau""]";"[""Spar""]";""
"6901035609265";"tsingtao";"[""China""]";"null";"[""tsingtao""]";"null";""
"6901035601030";"Bière";"[""France""]";"{""riz"":""riz"",""houblon"":""houblon"",""eau"":""eau"",""malt-d-orge"":""malt d'_orge_""}";"[""Tsingtao""]";"null";""
"3417320230104";"Abbaye Mont St. Jean";"[""France""]";"null";"[""Abbaye Mont St. Jean""]";"[""Leader Price""]";""
"3417320023584";"Super Strong";"[""France""]";"{""sirop-de-glucose"":""sirop de glucose"",""extrait-de-houblon"":""extrait de houblon."",""eau"":""Eau"",""malt-d-orge"":""malt d'ORGE""}";"[""Brauperle""]";"[""Intermarché""]";""
"3417320224059";"O' Nelley's Brown Ale";"[""France""]";"{"""":""?"",""eau"":""Eau"",""malt-d-orge"":""Malt d'orge""}";"[""Scott Brown"",""O' Nelley's"",""Brasserie Diffusion Services"",""BDS"",""KBF""]";"[""Leader Price""]";""
"3417320223267";"Kriek";"[""France""]";"{""houblon-et-extrait-de-houblon"":""houblon et extrait de houblon"",""acidifiant"":""acidifiant"",""k"":""K."",""acide-ascorbique"":""acide ascorbique"",""acesulfame"":""acésulfame"",""jus-de-cerise-issu-de-concentre"":""jus de cerise issu de concentré"",""froment"":""_froment_"",""antioxydant"":""antioxydant"",""acide-citrique"":""acide citrique"",""sirop-de-fructose"":""sirop de fructose"",""edulcorant"":""édulcorant"",""eau"":""Eau"",""arome"":""arôme"",""malt-d-orge"":""malt d'_orge_""}";"[""Van Heeren""]";"[""Leader Price""]";""
"3417320223342";"Bière Brune Scottys";"[""France""]";"{"""":""?"",""eau"":""Eau"",""malt-d-orge"":""Malt d'orge""}";"[""Scottys"",""Mac Scott"",""Redgold"",""KBF""]";"[""Netto""]";""
"3410280024547";"Bière";"[""France""]";"{""colorant"":""colorant"",""sirop-de-glucose"":""sirop de glucose"",""caramel-e150c"":""caramel E150c"",""antioxygene"":""antioxygène"",""extrait-de-houblon"":""extrait de houblon"",""eau"":""Eau"",""malt-d-orge"":""malt d'orge"",""acide-ascorbique-contient-du-malt-d-orge"":""acide ascorbique. Contient du malt d'orge.""}";"[""Top Budget""]";"null";""
"3629103000327";"L'bière d'mincoin";"[""France""]";"null";"[""Ets Noreni""]";"null";""
"42095057";"Flensburger Kellerbier";"[""Deutschland""]";"{""wasser"":""Wasser"",""gerstenmalz"":""_Gerstenmalz_"",""hefe"":""Hefe"",""hopfen"":""Hopfen""}";"[""Flensburger""]";"[""sky""]";""
"3830001713664";"Laško Zlatorog Original Lager";"[""Slovenia""]";"{""voda"":""Voda"",""ječmenov-slad"":""_ječmenov_ slad"",""hmelj"":""hmelj."",""ječmen"":""_ječmen_""}";"[""Laško""]";"null";""
"25227868";"Gösser Märzen";"[""Österreich""]";"{""wasser"":""Wasser"",""gerstenmalz"":""Gerstenmalz"",""hopfen"":""Hopfen""}";"[""Gösser""]";"null";""
"7290006764072";"Dark lager beer";"[""Israel""]";"null";"[""Goldstar""]";"null";""
"90034107";"Stiegl Goldbräu";"[""Österreich""]";"{""wasser"":""Wasser"",""gerstenmalz"":""Gerstenmalz"",""hopfen"":""Hopfen""}";"[""Stiegl""]";"[""Spar""]";""
"5060298770073";"Hopspur";"[""United Kingdom""]";"{""wheat"":""wheat"",""malted-barley"":""malted barley"",""yeast"":""yeast""}";"[""Redemption""]";"null";""
"5060131190105";"Golden Ale";"[""United States""]";"null";"null";"null";""
"5060013160356";"Wheat";"[""France""]";"null";"[""Meantime""]";"null";""
"5060013160134";"Indian Pale Ale";"[""France""]";"null";"[""Meantime""]";"null";""
"5060006410024";"Asahi Super Dry";"[""France""]";"{""biere-pasteurisee"":""Bière pasteurisée""}";"[""Asahi""]";"[""Carrefour""]";""
"5060006410208";"Asahi Super Dry";"[""United Kingdom""]";"null";"[""Asahi""]";"null";""
"5060006410000";"Super dry";"[""France""]";"{""riz"":""riz"",""houblon"":""houblon"",""eau"":""Eau"",""malt-d-orge"":""malt d'orge"",""mais"":""maïs""}";"[""Asahi""]";"null";""
"5060006410017";"Asahi";"[""France""]";"null";"[""Asahi""]";"null";""
"5060037431050";"Bluebird Bitter";"[""United Kingdom""]";"{""contains-malted-barley"":""contains malted _barley_""}";"[""Coniston Brewing Co.""]";"[""Asda""]";""
"5060031051841";"wolf rock";"[""united kingdom""]";"null";"[""sharp's brewery""]";"[""tesco""]";""
"5060031050240";"Doom Bar";"[""United Kingdom""]";"null";"[""Sharp's brewery""]";"[""Asda""]";""
"5060154911794";"Dead Pony Club";"[""Finland"",""France"",""Germany"",""Ireland"",""Spain"",""Switzerland"",""United Kingdom"",""Estonia""]";"{""barley"":""_barley_"",""hops"":""hops"",""water"":""water"",""yeast"":""yeast""}";"[""Brewdog""]";"[""Monoprix""]";""
"5060154910025";"5 A.M. SAINT";"[""France""]";"null";"[""Brewdog""]";"null";""
"5060154910018";"";"[""France""]";"{""barley"":""_barley_"",""hops"":""hops"",""water"":""water"",""yeast"":""yeast""}";"[""Brewdog""]";"[""Comme au Bistro""]";""
"5060149600016";"";"[""United Kingdom""]";"null";"null";"[""Asda""]";""
"5060149600030";"Beartown Bruins Ruin";"[""United Kingdom""]";"{""malted-wheat"":""malted _wheat_"",""flaked-barley-hops"":""flaked _barley_ & hops"",""water"":""Water"",""malted-barley"":""malted _barley_"",""crystal-malt"":""crystal malt""}";"[""Beartown""]";"[""Asda""]";""
"5060141948079";"Shoreditch Triangle IPA";"[""United Kingdom""]";"{""centennial"":""Centennial"",""oat"":""Oat"",""barley"":""Barley"",""wheat"":""Wheat"",""chinook"":""Chinook"",""columbus"":""Columbus""}";"[""London Fields Brewery""]";"null";""
"5060145490024";"Slater's Premium";"[""United Kingdom""]";"{""contains-gluten"":""contains _gluten_""}";"[""Slater's""]";"[""asda""]";""
"5060145490000";"";"[""United Kingdom""]";"null";"null";"[""Asda""]";""
"5060145490017";"Slater’s Queen Bee";"[""United Kingdom""]";"{""contains-gluten"":""contains gluten""}";"[""Slater’s""]";"[""Asda""]";""
"5060208340020";"Lancaster Red";"[""United Kingdom""]";"{""contains-malted-barley"":""contains malted _barley_"",""wheat"":""_wheat_""}";"[""Lancaster"",""Lancaster Brewery Ltd""]";"[""Asda""]";""
"5060208340013";"";"[""United Kingdom""]";"null";"null";"[""Asda""]";""
"5060208340037";"Lancaster Black";"[""United Kingdom""]";"{""contains-malted-barley"":""contains malted _barley_"",""wheat"":""_wheat_""}";"[""Lancaster"",""Lancaster Brewery Ltd""]";"[""Asda""]";""
"40786179";"Löwenbräu original";"[""Suisse""]";"{""extrait-de-houblon"":""extrait de houblon"",""houblon"":""houblon"",""eau"":""eau"",""malt-d-orge"":""malt d'orge""}";"[""Löwenbräu""]";"[""Aligro""]";""
"8791197826017";"Kékette Extra Large";"[""France""]";"{""biere"":""Bière"",""epices"":""épices."",""houblon"":""houblon"",""eau"":""eau"",""malt-d-orge"":""_malt d'orge_""}";"[""Kékette""]";"null";""
"20045166";"bière Perlembourg";"[""France""]";"null";"[""Perlembourg""]";"null";""
"54125001";"Rodenbach";"[""France""]";"{""contient-du-malt-d-orge"":""Contient du malt d'_orge_.""}";"[""Rodenbach""]";"null";""
"8717524420017";"Iki Beer";"[""France""]";"{""sucre-de-canne"":""sucre de canne"",""acide-lactique"":""acide lactique"",""acide-citrique"":""acide citrique"",""extrait-de-the"":""extrait de thé."",""the-vert"":""thé vert"",""houblon"":""houblon"",""eau"":""eau"",""levure"":""levure"",""malt-d-orge"":""malt d'_orge_"",""malt-de-ble"":""malt de _blé_"",""yuzu"":""yuzu"",""arome-naturel"":""arôme naturel""}";"[""Yuzu""]";"null";""
"8715608222007";"Coconut";"[""France""]";"null";"[""Mongozo""]";"null";""
"8715608222878";"Buckwheat white beer";"[""France""]";"{""organic-buckwheat"":""organic buckwheat"",""organic-barley-malt"":""organic barley malt"",""organic-fairtrade-rice"":""organic fairtrade rice"",""water"":""water"",""organic-spices"":""organic spices"",""yeast"":""yeast"",""organic-hops"":""organic hops""}";"[""Mongozo""]";"null";""
"8711406000564";"Cerveza &quot;La Trappe&quot; Dubbel";"[""España""]";"{""lupulo-y-levadura"":""lúpulo y levadura"",""malta-de-cebada"":""malta de cebada"",""agua"":""Agua""}";"[""La Trappe"",""//Propiedad de://"",""Abdij Onze Lieve Vrouw Van Koningshoeven""]";"[""Carrefour""]";""
"8711406000496";"Tripel";"[""France""]";"{""coriandre"":""coriandre."",""houblon"":""houblon"",""eau"":""eau"",""levure"":""levure"",""malt-d-orge"":""malt d'_orge_""}";"[""La Trappe""]";"null";""
"8711406995495";"Quadrupel";"[""France""]";"{""houblon"":""houblon"",""eau"":""eau"",""levure"":""levure"",""malt-d-orge"":""malt d'orge""}";"[""La Trappe""]";"null";""
"8711406995631";"Trappist";"[""Belgium"",""France""]";"{""wheat-malt"":""_wheat_ malt"",""barley-malt"":""_barley malt_"",""hops"":""hops"",""water"":""water"",""glucose-syrup"":""glucose syrup"",""yeast"":""yeast""}";"[""La Trappe""]";"[""Carrefour""]";""
"8711406022207";"La Trappe quadruple";"[""France""]";"{""houblon"":""houblon"",""eau"":""Eau"",""levure"":""levure."",""malt-d-orge"":""malt d'orge""}";"[""La Trappe""]";"[""Casino""]";""
"8712000014223";"Irish red";"[""Germany"",""Greece"",""Spain""]";"{""hops"":""hops"",""maltee-barley"":""maltee barley"",""water"":""water""}";"[""Murphy's""]";"null";""
"8712000033934";"Amstel Radler 檸檬啤酒";"[""Taiwan""]";"null";"[""Amstel""]";"null";""
"8712000031312";"heineken pilsener";"[""Belgique""]";"{""orge"":""orge"",""houblon"":""houblon"",""eau"":""Eau""}";"[""heineken""]";"null";""
"8712000029197";"Affligem";"[""France""]";"{""contient-du-malt-d-orge"":""Contient du malt d'orge""}";"[""Affligem""]";"[""Carrefour""]";""
"8712000028268";"Heineken";"[""France""]";"null";"[""Heineken""]";"null";""
"8712000029685";"Desperados";"[""France""]";"{""tequila"":""Tequila"",""biere"":""Bière"",""acidifiant"":""acidifiant"",""acide-citrique-contient-du-malt-d-orge"":""acide citrique. Contient du malt d'orge."",""aromes"":""arômes"",""sucre"":""sucre""}";"[""Desperados""]";"[""Carrefour""]";""
"8714800014182";"Red 86";"[""France""]";"{""eau-minerale-naturelle"":""Eau minérale naturelle"",""houblon"":""houblon."",""ble"":""_blé_"",""malt-d-orge"":""malt d'_orge_""}";"[""86"",""Bavaria""]";"[""Geant""]";""
"8714800011310";"86";"[""France""]";"{""eau-minerale-naturelle"":""eau minérale naturelle"",""houblon"":""houblon"",""malt-d-orge"":""malt d'orge"",""cereale"":""céréale""}";"[""Bavaria""]";"null";""
"8714800007191";"Bavaria";"[""France""]";"{""eau-minerale-naturelle"":""Eau minérale naturelle"",""houblon"":""houblon."",""ble"":""blé"",""malt-d-orge"":""malt d'orge""}";"[""Bavaria""]";"null";""
"8714800027816";"Fruity Rosé 0,0%";"[""France""]";"{""jus-de-fruits-a-base-de-concentre"":""jus de fruits à base de concentré"",""myrtille"":""myrtille"",""houblon"":""houblon"",""acidifiant"":""acidifiant"",""framboise"":""framboise"",""aromes-naturels"":""arômes naturels"",""eau-minerale-naturelle"":""eau minérale naturelle"",""acide-citrique"":""acide citrique"",""baie-de-sureau"":""baie de sureau"",""malt-d-orge"":""malt d'_orge_"",""malt-de-ble"":""_malt de blé_"",""sucre"":""sucre"",""cerise"":""cerise""}";"[""Bavaria""]";"[""SuperU""]";""
"8714800029285";"8.6 Original";"[""France""]";"{""eau-minerale-naturelle"":""eau minérale naturelle"",""houblon"":""houblon"",""ble"":""blé"",""malt-d-orge"":""malt d'orge""}";"[""Bavaria""]";"[""Intermarché""]";""
"8714800029193";"8.6 Original";"[""France""]";"{""eau-minerale-naturelle"":""Eau minérale naturelle"",""houblon"":""houblon"",""ble"":""_blé_"",""malt-d-orge"":""_malt d'orge_""}";"[""Bavaria""]";"[""Carrefour City""]";""
"8714800026956";"8.6 Absinthe";"[""France""]";"{""eau-minerale-naturelle"":""Eau minérale naturelle"",""froment"":""froment"",""aromes-naturels-d-herbes-et-d-epices"":""arômes naturels d'herbes et d'épices."",""houblon"":""houblon"",""malt-d-orge"":""malt d'orge""}";"[""Bavaria""]";"[""Casino""]";""
"8714800021395";"Gold";"[""France"",""Nouvelle-Zélande"",""Singapour""]";"{""natural-mineral-water"":""Natural mineral water"",""barley-malt"":""_barley malt_"",""wheat"":""_wheat_"",""hops"":""hops""}";"[""86"",""Bavaria""]";"[""Auchan""]";""
"8714800022460";"Premium Wit";"[""United Kingdom""]";"{""wheat-malt"":""wheat malt"",""pure-mineral-water"":""Pure mineral water"",""barley-malt"":""barley malt"",""hops"":""hops"",""acacia-extract"":""acacia extract""}";"[""Bavaria""]";"[""Sainsbury's""]";""
"8715951000550";"IPA";"[""France""]";"{""gerstemout"":""_gerstemout_"",""gist"":""gist"",""hop"":""hop"",""water"":""water""}";"[""Hop Ruiter""]";"null";""
"8716700015238";"Navigator";"[""France""]";"{""sucres"":""sucres"",""houblon"":""houblon"",""eau"":""eau"",""malt-d-orge"":""malt d'orge""}";"[""Amsterdam""]";"[""Dia""]";""
"7228505100";"La Fin du Monde";"null";"{""houblon"":""houblon"",""epices"":""épices"",""eau"":""eau"",""ble-malte"":""blé malté"",""levure"":""levure"",""orge-malte"":""orge malté"",""sucre"":""sucre""}";"[""Unibroue""]";"null";""
"20015893";"bière Perlembourg";"[""France""]";"{""extrait-de-houblon"":""extrait de houblon"",""eau"":""eau"",""malt-d-orge"":""malt d'orge""}";"[""Perlembourg""]";"null";""
"3184520000393";"Buckler pur malt sans alcool";"[""France""]";"{""houblon"":""houblon"",""eau"":""Eau"",""malt-d-orge"":""malt d'orge"",""arome-naturel"":""arôme naturel.""}";"[""Buckler""]";"null";""
"80328629";"Menabrea";"[""France""]";"{""houblon"":""houblon."",""eau"":""Eau"",""malt-d-orge"":""malt d'_orge_"",""mais"":""maïs""}";"[""Menabrea""]";"[""Vidici""]";""
"04006398";"Kirin Ichiban";"[""United States""]";"null";"[""Kirin""]";"null";""
"5201309608071";"Mythos bière";"[""France""]";"{""maltose"":""maltose"",""orge-maltee"":""orge maltée"",""houblon"":""houblon"",""eau"":""Eau"",""levure"":""levure.""}";"[""Mythos""]";"[""Lidl""]";""
"54085022";"Triple";"[""France""]";"{""malt-de-froment"":""malt de froment"",""saaz"":""saaz"",""houblon"":""houblon"",""eau"":""eau"",""levure"":""levure"",""malt-d-orge"":""malt d'orge"",""sucre"":""sucre""}";"[""Prior""]";"null";""
"01561540";"Bière";"[""France""]";"null";"[""Kirin Ichiban""]";"null";""
"6926027717094";"光明啤酒";"[""en:china""]";"null";"[""光明啤酒"",""Guangming Beer""]";"null";""
"3484700003504";"Lancelot";"[""France""]";"null";"[""Lancelot""]";"null";""
"3484700000275";"Bonnets rouges";"[""France""]";"null";"[""Lancelot""]";"null";""
"3484700000053";"Telenn Du";"[""France""]";"{""sarrasin"":""sarrasin"",""orge-malte"":""orge malté"",""a-base-de"":""A base de""}";"[""Lancelot""]";"null";""
"3484700003528";"Les Bretonnes";"[""France""]";"{""bieres-biologiques-contient-du-malt-d-orge-et-du-malt-de-ble"":""Bières biologiques. Contient du _malt d'orge_ et du _malt de blé_.""}";"[""Lancelot""]";"null";""
"3484700000107";"Duchesse Anne Triple";"[""France""]";"{"""":""."",""contient-du-malt-d-orge-et-du-malt-de-ble"":""contient du malt d'_orge_ et du malt de _blé_"",""biere-blonde"":""Bière blonde""}";"[""Lancelot"",""Brasserie Lancelot""]";"null";""
"3484700000145";"Bogue d'or";"[""France""]";"{""farine-de-chataigne"":""farine de châtaigne"",""malt-d-orge"":""malt d'orge""}";"[""Lancelot""]";"null";""
"3484700000176";"";"[""France""]";"null";"null";"null";""
"3484700000305";"Morgane";"[""France""]";"null";"[""Lancelot""]";"null";""
"3484700000220";"Lancelot";"[""France""]";"null";"[""Lancelot""]";"null";""
"3484700000251";"Blanche Hermine";"[""France""]";"null";"[""Lancelot""]";"null";""
"3484700000244";"Blanche Hermine";"[""France""]";"null";"[""Lancelot""]";"null";""
"3484700000022";"Cervoise";"[""France""]";"null";"[""Lancelot""]";"null";""
"8690582192204";"Pilsener Beer";"[""Iraq""]";"null";"[""Tuborg""]";"null";""
"8690520019907";"Pilsener";"[""Mozambique""]";"null";"[""Efes""]";"null";""
"8690520035587";"EFES Pilsener";"[""United Kingdom""]";"{""co2"":""CO2"",""hops"":""hops"",""rice"":""rice"",""water"":""Water"",""malted-barley"":""malted barley"",""yeast"":""yeast""}";"[""EFES""]";"[""Tottenham Star""]";""
"0875213000037";"gouden tripel";"[""belgium""]";"null";"[""petrus""]";"null";""
"42185895";"Lübzer Pils";"[""Germany""]";"null";"[""Lübzer""]";"[""Aldi""]";""
"3330901100347";"Lorraine blonde";"[""Martinique""]";"{""ingredients"":""Ingrédients"",""contient-du-malt-d-orge"":""contient du malt d'orge.""}";"[""Lorraine""]";"null";""
"4020803020209";"Pott's Landbier";"[""Deutschland""]";"{""gerstenrostmalz"":""Gerstenröstmalz"",""wasser"":""Wasser"",""gerstenmalz"":""Gerstenmalz"",""hopfen"":""Hopfen""}";"[""Pott's""]";"null";""
"4020803020803";"Leeze";"[""Deutschland""]";"{""enthalt-gerstenmalz-und-eine-phenylalaninquelle"":""Enthält Gerstenmalz und eine Phenylalaninquelle""}";"[""Pott's""]";"[""REWE""]";""
