tt0001064 ; Through the Breakers ; 5.6 ; Short , Drama ; D.W. Griffith ; James Kirkwood , Marion Leonard , Adele DeGarde , Kate Bruce ; 1909 ; 
tt0001065 ; Tis an Ill Wind That Blows No Good ; -1.0 ; Short , Drama ; D.W. Griffith ; Herbert Prior , Florence Lawrence , Linda Arvidson , Charles Avery ; 1909 ; 
tt0001066 ; De to guldgravere ; 3.8 ; Short ; Viggo Larsen ; Rigmor Jerichau , Gudrun Kjerulf , Viggo Larsen ; 1909 ; 
tt0001067 ; To Save Her Soul ; -1.0 ; Short , Drama ; D.W. Griffith ; Arthur V. Johnson , Mary Pickford , Caroline Harris , W. Chrystie Miller ; 1909 ; 
tt0001068 ; Toma caseta Z ; 3.1 ; N/A ; Ignacio Coyne ; N/A ; 1909 ; 
tt0001069 ; Toma del Gurugu ; 2.8 ; N/A ; Ignacio Coyne ; N/A ; 1909 ; 
tt0001070 ; Tragedia torera ; -1.0 ; Short ; Narciso Cuyàs ; N/A ; 1909 ; 
tt0001071 ; Tragic Love ; 6.5 ; Drama , Short ; D.W. Griffith ; Arthur V. Johnson , David Miles , Linda Arvidson , Charles Avery ; 1909 ; 
tt0001072 ; A Trap for Santa Claus ; 5.6 ; Drama , Short ; D.W. Griffith ; Henry B. Walthall , Marion Leonard , Gladys Egan , John Tansey ; 1909 ; 
tt0001073 ; The Treacherous Policeman ; -1.0 ; Short , Crime ; Theo Frenkel ; N/A ; 1909 ; 
tt0001074 ; The Trick That Failed ; 6.0 ; Short , Drama ; D.W. Griffith ; Mary Pickford , Arthur V. Johnson , Anthony O'Sullivan , George Nichols ; 1909 ; 
tt0001075 ; A Troublesome Satchel ; 5.2 ; Short , Comedy ; D.W. Griffith ; John R. Cumpson , Clara T. Bracy , Robert Harron , Anita Hendrie ; 1909 ; 
tt0001076 ; Trying to Get Arrested ; 6.0 ; Short , Comedy ; D.W. Griffith ; John R. Cumpson , Anita Hendrie , Florence Lawrence , Owen Moore ; 1909 ; 
tt0001077 ; Twin Brothers ; -1.0 ; Short , Comedy ; D.W. Griffith ; David Miles , Arthur V. Johnson , Herbert Prior , Linda Arvidson ; 1909 ; 
tt0001078 ; Two Memories ; 6.3 ; Short , Drama ; D.W. Griffith ; Marion Leonard , David Miles , Mary Pickford , Charles Avery ; 1909 ; 
tt0001079 ; Two Women and a Man ; 4.7 ; Short , Drama ; D.W. Griffith ; Frank Powell , Kate Bruce , Dorothy Bernard , Verner Clarges ; 1909 ; 
tt0001080 ; Two of the Boys ; -1.0 ; N/A ; Theo Frenkel ; N/A ; 1909 ; 
tt0001081 ; La vida en el campamento ; 3.3 ; N/A ; Ignacio Coyne ; N/A ; 1909 ; 
tt0001082 ; Viernes de dolores ; 3.6 ; N/A ; Hermanos Alva ; N/A ; 1909 ; 
tt0001083 ; The Violin Maker of Cremona ; 5.6 ; Short , Drama ; D.W. Griffith ; Herbert Prior , Mary Pickford , Owen Moore , David Miles ; 1909 ; 
tt0001084 ; The Voice of the Violin ; 5.2 ; Short ; D.W. Griffith ; Arthur V. Johnson , Marion Leonard , Frank Powell , David Miles ; 1909 ; 
tt0001085 ; Wanted, a Child ; 5.8 ; Short , Drama ; D.W. Griffith ; George Nichols , Kate Bruce , Linda Arvidson , Adele DeGarde ; 1909 ; 
tt0001086 ; Was Justice Served? ; 6.2 ; Short , Drama ; D.W. Griffith ; James Kirkwood , Gladys Egan , Charles Avery , Verner Clarges ; 1909 ; 
tt0001087 ; Washington Under the American Flag ; -1.0 ; Drama , Short ; J. Stuart Blackton ; Joseph Kilgour , William Humphrey , Charles Kent , William Shea ; 1909 ; 
tt0001088 ; The Way of Man ; 5.5 ; Short , Drama ; D.W. Griffith ; Arthur V. Johnson , Florence Lawrence , Mary Pickford , Flora Finch ; 1909 ; 
tt0001089 ; We Must Do Our Best ; 8.0 ; Short , Comedy ; Van Dyke Brooke ; Kenneth Casey , Moe Howard ; 1909 ; 
tt0001090 ; The Welcome Burglar ; 6.8 ; Drama , Short ; D.W. Griffith ; Marion Leonard , Harry Solter , Charles Inslee , Linda Arvidson ; 1909 ; 
tt0001091 ; What Drink Did ; 5.4 ; Short , Drama ; D.W. Griffith ; David Miles , Florence Lawrence , Gladys Egan , Adele DeGarde ; 1909 ; 
tt0001092 ; What's Your Hurry? ; -1.0 ; Short ; D.W. Griffith ; Mary Pickford , George Nichols , Kate Bruce , Gladys Egan ; 1909 ; 
tt0001093 ; When Thieves Fall Out ; -1.0 ; Short , Crime , Drama ; Theo Frenkel ; N/A ; 1909 ; 
tt0001094 ; The Winning Coat ; 5.0 ; Short , Drama ; D.W. Griffith ; Owen Moore , Marion Leonard , Harry Slater , Florence Lawrence ; 1909 ; 
tt0001095 ; With Her Card ; -1.0 ; Short , Drama ; D.W. Griffith ; Owen Moore , Frank Powell , Marion Leonard , Charles Avery ; 1909 ; 
tt0001096 ; Within an Ace ; -1.0 ; Short , Drama , War ; Theo Frenkel ; N/A ; 1909 ; 
tt0001097 ; A Woman's Vanity ; -1.0 ; Short , Drama ; Theo Frenkel ; N/A ; 1909 ; 
tt0001098 ; The Wooden Leg ; 6.6 ; Short , Comedy ; D.W. Griffith ; David Miles , Florence Lawrence , John R. Cumpson , Arthur V. Johnson ; 1909 ; 
tt0001099 ; A Wreath in Time ; 6.0 ; Comedy , Short ; D.W. Griffith ; Mack Sennett , Florence Lawrence , Linda Arvidson , Charles Avery ; 1909 ; 
tt0001100 ; The Wrong Coat ; -1.0 ; Short , Crime , Drama ; Theo Frenkel ; N/A ; 1909 ; 
tt0001101 ; Abraham Lincoln's Clemency ; 3.7 ; N/A ; Theodore Wharton ; Leopold Wharton ; 1910 ; 
tt0001102 ; Across the Plains ; -1.0 ; Short , Western ; Francis Boggs ; Hobart Bosworth , Betty Harte , Tom Santschi ; 1910 ; 
tt0001103 ; An Affair of Hearts ; 5.8 ; Short , Comedy ; Frank Powell ; Billy Quirk , Mack Sennett , Florence Barker , Francis J. Grandon ; 1910 ; 
tt0001104 ; The Affair of an Egg ; 5.1 ; Short , Comedy ; Frank Powell ; Lottie Pickford , Gertrude Robinson , Kate Bruce , Edward Dillon ; 1910 ; 
tt0001105 ; The Woman Always Pays ; 6.6 ; Short , Drama ; Urban Gad ; Asta Nielsen , Robert Dinesen , Poul Reumert , Hans Neergaard ; 1910 ; 
tt0001106 ; Alice's Adventures in Wonderland ; 7.1 ; Adventure , Comedy , Drama ; Edwin S. Porter ; Gladys Hulette ; 1910 ; 
tt0001107 ; All on Account of the Milk ; 5.3 ; Short , Comedy ; Frank Powell ; Mary Pickford , Kate Bruce , Blanche Sweet , Mack Sennett ; 1910 ; 
tt0001108 ; Almost ; -1.0 ; Short , Comedy ; Theo Frenkel ; N/A ; 1910 ; 
tt0001109 ; L'aluminite ; 3.9 ; N/A ; N/A ; N/A ; 1910 ; 
tt0001110 ; Amateur Night ; -1.0 ; Short , Comedy ; C.J. Williams ; N/A ; 1910 ; 
tt0001111 ; Ambrosius ; 4.1 ; Short , Biography ; Gunnar Helsengreen ; Philip Bech , Aage Bjørnbak , Alfred Cohn , Aage Fønss ; 1910 ; 
tt0001112 ; Amleto ; 3.4 ; Drama ; Mario Caserini ; Dante Cappelli , Maria Caserini ; 1910 ; 
tt0001113 ; Amor gitano ; 5.4 ; N/A ; Segundo de Chomón ; N/A ; 1910 ; 
tt0001114 ; The Angel of the Studio ; -1.0 ; Short , Drama , Romance ; Harry Solter ; Florence Lawrence , Owen Moore ; 1912 ; 
tt0001115 ; Ansigttyven I ; 3.3 ; Crime ; Gunnar Helsengreen ; Philip Bech , Aage Bjørnbak , Alfred Cohn , Aage Fønss ; 1910 ; 
tt0001116 ; Ansigttyven II ; 3.5 ; N/A ; Gunnar Helsengreen ; Philip Bech , Aage Bjørnbak , Alfred Cohn , Aage Fønss ; 1910 ; 
tt0001117 ; Cleopatra ; 5.5 ; Short , Drama , History ; Henri Andréani, Ferdinand Zecca ; Madeleine Roch , Jeanne Bérangère , Stacia Napierkowska , Mademoiselle Rianza ; 1910 ; 
tt0001118 ; An Arcadian Maid ; 5.5 ; Drama , Short ; D.W. Griffith ; Mary Pickford , Mack Sennett , George Nichols , Kate Bruce ; 1910 ; 
tt0001119 ; Arms and the Woman ; -1.0 ; Short , Drama ; Bannister Merwin ; Mary Fuller , Charles Ogle ; 1910 ; 
tt0001120 ; As It Is in Life ; 5.4 ; Drama , Short ; D.W. Griffith ; George Nichols , Gladys Egan , Mary Pickford , Marion Leonard ; 1910 ; 
tt0001121 ; As the Bells Rang Out! ; 4.9 ; Drama , Short ; D.W. Griffith ; George Nichols , Stephanie Longfellow , Charles West , Grace Henderson ; 1910 ; 
tt0001122 ; The Red Inn ; 5.8 ; N/A ; Camille de Morlhon ; Jeanne Cheirel , Julien Clément , Georges Saillard , Jean Worms ; 1910 ; 
tt0001123 ; Away Out West ; -1.0 ; Short , Western ; Gilbert M. 'Broncho Billy' Anderson ; Gilbert M. 'Broncho Billy' Anderson , Joseph Smith , Franklin Hall , John B. O'Brien ; 1910 ; 
tt0001124 ; The Bad Man's Christmas Gift ; 5.0 ; Short , Western ; Gilbert M. 'Broncho Billy' Anderson ; Gilbert M. 'Broncho Billy' Anderson , Gladys Field , Brinsley Shaw , Arthur Mackley ; 1910 ; 
tt0001125 ; The Bad Man's Last Deed ; -1.0 ; Short , Western ; Gilbert M. 'Broncho Billy' Anderson ; Gilbert M. 'Broncho Billy' Anderson , John B. O'Brien , Fred Church , Pete Morrison ; 1910 ; 
tt0001126 ; A Rough Night on the Bridge ; -1.0 ; Short , Comedy ; Gaston Méliès ; Francis Ford ; 1910 ; 
tt0001127 ; Baixant de la font del Gat ; -1.0 ; Short , Comedy ; Ricardo de Baños ; N/A ; 1910 ; 
tt0001128 ; The Bandit's Wife ; -1.0 ; Short , Western ; Gilbert M. 'Broncho Billy' Anderson ; Gilbert M. 'Broncho Billy' Anderson ; 1910 ; 
tt0001129 ; The Banker's Daughters ; 5.3 ; Short , Drama ; D.W. Griffith ; Verner Clarges , Stephanie Longfellow , Dorothy West , Clara T. Bracy ; 1910 ; 
tt0001130 ; The Bearded Bandit ; -1.0 ; Short , Western ; Gilbert M. 'Broncho Billy' Anderson ; Gilbert M. 'Broncho Billy' Anderson , Gladys Field , Harry Todd , Victor Potel ; 1910 ; 
tt0001131 ; Behind the Scenes ; -1.0 ; Short , Drama ; Bert Haldane ; N/A ; 1910 ; 
tt0001132 ; The Bewitched Boxing Gloves ; -1.0 ; Short , Comedy ; Walter R. Booth, Theo Frenkel ; N/A ; 1910 ; 
tt0001133 ; The Blue Bird ; -1.0 ; Short , Drama , Fantasy ; N/A ; Pauline Gilmer , Olive Walter , Margaret Murray , E.A. Warburton ; 1910 ; 
tt0001134 ; Briton and Boer ; -1.0 ; Action , Short , War ; Francis Boggs ; Hobart Bosworth , Tom Santschi , Tom Mix ; 1909 ; 
tt0001135 ; The Broken Doll ; 5.0 ; Short , Drama ; D.W. Griffith ; Gladys Egan , Linda Arvidson , Clara T. Bracy , Kate Bruce ; 1910 ; 
tt0001136 ; A Broken Spell ; -1.0 ; Short , Drama ; N/A ; Norma Talmadge ; 1910 ; 
tt0001137 ; Broncho Billy's Redemption ; -1.0 ; Western , Short ; Gilbert M. 'Broncho Billy' Anderson ; Gilbert M. 'Broncho Billy' Anderson , Clara Williams , Franklin Hall , Chick Morrison ; 1910 ; 
tt0001138 ; The Brothers ; -1.0 ; Short , Drama ; Theo Frenkel ; N/A ; 1910 ; 
tt0001139 ; Buffalo Bill's Wild West and Pawnee Bill's Far East ; -1.0 ; Short ; William James Craft ; William F. Cody , Major Gordon W. 'Pawnee Bill' Lillie ; 1910 ; 
tt0001140 ; The Bully ; -1.0 ; Short , Drama ; Theo Frenkel ; N/A ; 1910 ; 
tt0001141 ; The Butterfly ; 3.2 ; N/A ; Robert W. Paul ; N/A ; 1910 ; 
tt0001142 ; By Order of Napoleon ; 2.8 ; N/A ; Theo Frenkel ; N/A ; 1910 ; 
tt0001143 ; The Call to Arms ; 5.0 ; Short , Drama ; D.W. Griffith ; Henry B. Walthall , Marion Leonard , Joseph Graybill , Charles Arling ; 1910 ; 
tt0001144 ; The Call ; 5.1 ; Short , Drama ; D.W. Griffith ; Florence Barker , Henry B. Walthall , James Kirkwood , Kate Bruce ; 1910 ; 
tt0001145 ; Carceleras ; -1.0 ; Short , Drama ; Segundo de Chomón ; N/A ; 1910 ; 
tt0001146 ; Carminella ; -1.0 ; Short , Drama ; Bannister Merwin ; Madame Pilar-Morin , George Soule Spencer , Mary Fuller ; 1910 ; 
tt0001147 ; O Centenário da Guerra Peninsular ; -1.0 ; Documentary ; N/A ; N/A ; 1910 ; 
tt0001148 ; Chantecler Atraiçoado ; -1.0 ; Comedy , Short ; Júlio Costa ; António Cardoso , Elence da Comp. do Teatro Gymnasio , Isabel Ferreira , Jorge Gentil ; 1910 ; 
tt0001149 ; The Child and the Fiddler ; -1.0 ; Short , Crime , Drama ; Theo Frenkel ; N/A ; 1910 ; 
tt0001150 ; A Child of the Ghetto ; 5.6 ; Short , Drama ; D.W. Griffith ; Dorothy West , Kate Bruce , Dell Henderson , Charles West ; 1910 ; 
tt0001151 ; A Child's Faith ; 4.7 ; Short , Drama ; D.W. Griffith ; George Nichols , Florence Barker , Alfred Paget , Mack Sennett ; 1910 ; 
tt0001152 ; A Child's Impulse ; 4.4 ; Short , Drama ; D.W. Griffith ; Vivian Prescott , Charles West , Mary Pickford , Joseph Graybill ; 1910 ; 
tt0001153 ; A Child's Stratagem ; 4.5 ; Short , Drama ; D.W. Griffith ; Edwin August , Stephanie Longfellow , Gladys Egan , Claire McDowell ; 1910 ; 
tt0001154 ; Circle C Ranch's Wedding Present ; -1.0 ; Short , Western ; Gilbert M. 'Broncho Billy' Anderson ; Gilbert M. 'Broncho Billy' Anderson , Clara Williams , John B. O'Brien , Victor Potel ; 1910 ; 
tt0001155 ; The Clerk's Downfall ; -1.0 ; Short , Crime , Drama ; Charles Raymond ; Charles Raymond ; 1910 ; 
tt0001156 ; The Cloister's Touch ; 4.8 ; Short , Drama ; D.W. Griffith ; Henry B. Walthall , Marion Leonard , Edith Haldeman , Arthur V. Johnson ; 1910 ; 
tt0001157 ; The Common Enemy ; -1.0 ; Drama , Short ; Otis Turner ; Hobart Bosworth , Betty Harte , Robert Z. Leonard , Bebe Daniels ; 1910 ; 
tt0001158 ; Concurso de niños ; -1.0 ; Documentary , Short ; Hermanos Alva ; N/A ; 1906 ; 
tt0001159 ; The Connecticut Yankee ; 4.5 ; N/A ; N/A ; William V. Mong ; 1910 ; 
tt0001160 ; Conscience ; -1.0 ; Short , Drama ; Van Dyke Brooke ; Maurice Costello , Mary Maurice , Van Dyke Brooke ; 1910 ; 
tt0001161 ; The Converts ; 5.2 ; Short , Drama ; D.W. Griffith ; Linda Arvidson , Henry B. Walthall , Kate Bruce , Charles Craig ; 1910 ; 
tt0001162 ; Un corpus de sangre ; -1.0 ; Short ; Fructuós Gelabert ; N/A ; 1910 ; 
tt0001163 ; Corrida da Rampa ; -1.0 ; Documentary ; N/A ; N/A ; 1910 ; 
tt0001164 ; The Coster's Wedding ; 5.4 ; Short , Comedy ; Theo Frenkel ; N/A ; 1910 ; 
tt0001165 ; The Course of True Love ; 5.1 ; Short , Drama ; D.W. Griffith ; Florence Barker , Owen Moore , Elinor Kershaw , Francis J. Grandon ; 1910 ; 
tt0001166 ; The Courtship of Miles Standish ; -1.0 ; Drama , Romance , Short ; Otis Turner ; Hobart Bosworth , Betty Harte , Robert Z. Leonard , Tom Santschi ; 1910 ; 
tt0001167 ; The Cowboy and the Squaw ; -1.0 ; Western , Short ; Gilbert M. 'Broncho Billy' Anderson ; Gilbert M. 'Broncho Billy' Anderson , Clara Williams , Fred Church , Chick Morrison ; 1910 ; 
tt0001168 ; A Cowboy's Mother-in-Law ; -1.0 ; Comedy , Short , Western ; Gilbert M. 'Broncho Billy' Anderson ; Gilbert M. 'Broncho Billy' Anderson , Gladys Field , Victor Potel , Augustus Carney ; 1910 ; 
tt0001169 ; The Cowboy's Sweetheart ; -1.0 ; Western , Short ; Gilbert M. 'Broncho Billy' Anderson ; Gilbert M. 'Broncho Billy' Anderson , Clara Williams , John B. O'Brien , Neva Don Carlos ; 1910 ; 
tt0001170 ; A Cowboy's Vindication ; -1.0 ; Western , Short ; Gilbert M. 'Broncho Billy' Anderson ; Gilbert M. 'Broncho Billy' Anderson , Clara Williams , Brinsley Shaw , Franklin Hall ; 1910 ; 
tt0001171 ; The Cowpuncher's Ward ; -1.0 ; Short , Western ; Gilbert M. 'Broncho Billy' Anderson ; Gilbert M. 'Broncho Billy' Anderson , Sophie Osborn , Gladys Field , Fred Church ; 1910 ; 
tt0001172 ; Cretinetti e le donne ; 5.6 ; Comedy , Short ; N/A ; André Deed ; 1910 ; 
tt0001173 ; The Crime of a Grandfather ; 4.0 ; N/A ; Léonce Perret, Jacques Roullet ; Suzy Prim , Suzanne Privat , Séverin-Mars , Simone Vaudry ; 1910 ; 
tt0001174 ; Cyclone Pete's Matrimony ; -1.0 ; Short , Comedy ; William F. Haddock ; Francis Ford , C.E. Anderson ; 1910 ; 
tt0001175 ; Camille ; 5.7 ; Drama , Romance ; André Calmettes, Louis Mercanton, Henri Pouctal ; Sarah Bernhardt , Lou Tellegen , Paul Capellani , Jean Chameroy ; 1912 ; 
tt0001176 ; The Dancing Girl of Butte ; 4.8 ; Short , Drama ; D.W. Griffith ; Florence Barker , Owen Moore , Linda Arvidson , Charles Craig ; 1910 ; 
tt0001177 ; Davy Crockett ; -1.0 ; Adventure , Short ; Francis Boggs ; Hobart Bosworth , Betty Harte , Tom Santschi ; 1910 ; 
tt0001178 ; The Deputy's Love Affair ; -1.0 ; Romance , Short , Western ; Gilbert M. 'Broncho Billy' Anderson ; Gilbert M. 'Broncho Billy' Anderson , Vedah Bertram , Brinsley Shaw ; 1912 ; 
tt0001179 ; Desfile histórico del centenario ; -1.0 ; N/A ; Hermanos Alva ; N/A ; 1910 ; 
tt0001180 ; The Desperado ; -1.0 ; Short , Western ; Gilbert M. 'Broncho Billy' Anderson ; Gilbert M. 'Broncho Billy' Anderson , Fred Church , Clara Williams , Franklin Hall ; 1910 ; 
tt0001181 ; El diablo está en Zaragoza ; -1.0 ; Short , Fantasy ; Antonio de Padua ; Alberto Casañal , Juan José Lorente , Ricardo Vargas ; 1910 ; 
tt0001182 ; A Dixie Mother ; -1.0 ; Short , Drama ; Van Dyke Brooke ; Mary Maurice , Charles Kent , Carlyle Blackwell , Florence Turner ; 1910 ; 
tt0001183 ; Djævlesonaten ; 2.8 ; N/A ; N/A ; Gyrithe Hansen , Clara Pontoppidan , Adam Poulsen , Johannes Poulsen ; 1910 ; 
tt0001184 ; Don Juan de Serrallonga ; 3.6 ; N/A ; Ricardo de Baños, Alberto Marro ; Dolores Puchol , Cecilio Rodríguez de la Vega ; 1910 ; 
tt0001185 ; Dorian Grays Portræt ; 6.9 ; Short , Drama ; Axel Strøm ; Valdemar Psilander , Clara Pontoppidan , Adam Poulsen , Henrik Malberg ; 1910 ; 
tt0001186 ; Dorothy and the Scarecrow in Oz ; 4.4 ; N/A ; Otis Turner ; Marcia Moore ; 1910 ; 
tt0001187 ; The Duke's Plan ; 5.4 ; Short , Drama ; D.W. Griffith ; Francis J. Grandon , Marion Leonard , Owen Moore , Linda Arvidson ; 1910 ; 
tt0001188 ; The Dumb Half Breed's Defense ; -1.0 ; Short , Western ; Gilbert M. 'Broncho Billy' Anderson ; Gilbert M. 'Broncho Billy' Anderson , Franklin Hall , John B. O'Brien ; 1910 ; 
tt0001189 ; Den døde Rotte ; 2.8 ; Drama ; Axel Strøm ; Johanne Dinesen , Axel Strøm ; 1910 ; 
tt0001190 ; Døden ; 5.5 ; Short , Drama ; Holger Holm ; Emilie Sannom , Robert Schmidt ; 1910 ; 
tt0001191 ; Effecting a Cure ; -1.0 ; Comedy , Short ; Frank Powell ; Mack Sennett , Stephanie Longfellow , Kate Bruce , Florence Barker ; 1910 ; 
tt0001192 ; The Electrical Vitalizer ; -1.0 ; Short , Comedy ; Walter R. Booth, Theo Frenkel ; N/A ; 1910 ; 
tt0001193 ; Elektra ; -1.0 ; Drama , Short ; J. Stuart Blackton ; Maurice Costello , Mary Fuller ; 1910 ; 
tt0001194 ; Elskovsleg ; -1.0 ; Short ; N/A ; Clara Pontoppidan , Adam Poulsen , Johannes Poulsen ; 1910 ; 
tt0001195 ; Elverhøj ; 2.9 ; History ; Jørgen Lund ; Karen Caspersen , Agnes Lorentzen , Jørgen Lund , Ludvig Nathansen ; 1910 ; 
tt0001196 ; Elverhøj ; -1.0 ; Short , History ; Gunnar Helsengreen ; Philip Bech , Aage Bjørnbak , Alfred Cohn , Aage Fønss ; 1910 ; 
tt0001197 ; Les enfants d'Édouard ; -1.0 ; Short , Drama ; Henri Andréani ; René Alexandre , Albert Bras , Jeanne Delvair , Marcelle Fleury ; 1914 ; 
tt0001198 ; The Engineer's Romance ; -1.0 ; Short , Drama ; Edwin S. Porter ; Marc McDermott , Mary Fuller ; 1910 ; 
tt0001199 ; The Engineer's Daughter ; -1.0 ; Drama , Short ; N/A ; Carlyle Blackwell , Alice Joyce , William Clarence Rowe ; 1911 ; 
tt0001200 ; The Englishman and the Girl ; 4.8 ; Short , Comedy ; D.W. Griffith ; George Nichols , Kate Bruce , Charles Craig , Mary Pickford ; 1910 ; 
tt0001201 ; La esclusa ; 2.8 ; N/A ; Narciso Cuyàs ; Andrés Cabot Puig ; 1910 ; 
tt0001202 ; Examination Day at School ; 5.0 ; Short , Comedy ; D.W. Griffith ; W. Chrystie Miller , Kate Bruce , William J. Butler , Verner Clarges ; 1910 ; 
tt0001203 ; Excursión al Gombreny ; 2.8 ; N/A ; Fructuós Gelabert ; N/A ; 1910 ; 
tt0001204 ; La expiación ; 5.4 ; Short ; Segundo de Chomón ; N/A ; 1910 ; 
tt0001205 ; Fabricación del cemento Asland ; 2.8 ; N/A ; Fructuós Gelabert ; N/A ; 1910 ; 
tt0001206 ; The Face at the Window ; 6.3 ; Short , Drama ; D.W. Griffith ; Verner Clarges , Henry B. Walthall , Joseph Graybill , Vivian Prescott ; 1910 ; 
tt0001207 ; Faithful ; 5.8 ; Short , Drama ; D.W. Griffith ; Arthur V. Johnson , Mack Sennett , Florence Barker , Kate Bruce ; 1910 ; 
tt0001208 ; The Farmer's Daughter ; -1.0 ; Short ; Edwin S. Porter ; Mary Fuller , Charles Ogle ; 1910 ; 
tt0001209 ; Una farsa de colas ; -1.0 ; Short , Comedy ; Segundo de Chomón ; N/A ; 1910 ; 
tt0001210 ; A Fatal Picnic ; -1.0 ; Comedy , Short ; N/A ; N/A ; 1910 ; 
tt0001211 ; Faust ; 5.7 ; Short , Drama ; Henri Andréani, David Barnett ; Ugo Bazzini , Fernanda Negri Pouget , Alfredo Bracci , Giuseppe Gambardella ; 1910 ; 
tt0001212 ; La fecha de Pepín ; 4.7 ; Short , Comedy ; Segundo de Chomón ; N/A ; 1910 ; 
tt0001213 ; The Fence on 'Bar Z' Ranch ; -1.0 ; Short , Western ; Gilbert M. 'Broncho Billy' Anderson ; Gilbert M. 'Broncho Billy' Anderson ; 1910 ; 
tt0001214 ; The Vow; or, Jephthah's Daughter ; -1.0 ; Short , Drama ; Léonce Perret ; Renée Carl , Fabienne Fabrèges , Jeanne Marie-Laurent , Léonce Perret ; 1910 ; 
tt0001215 ; The End of Paganini ; -1.0 ; Drama , Short ; Étienne Arnaud, Louis Feuillade ; Renée Carl , Gaston Séverin , Georges Wague ; 1910 ; 
tt0001216 ; The Final Settlement ; 5.2 ; Short , Drama ; D.W. Griffith ; James Kirkwood , Dorothy Bernard , Arthur V. Johnson , Edith Haldeman ; 1910 ; 
tt0001217 ; A Flash of Light ; 6.1 ; Short , Romance ; D.W. Griffith ; Charles West , Vivian Prescott , Stephanie Longfellow , Verner Clarges ; 1910 ; 
tt0001218 ; A Fallen Spirit ; 4.7 ; N/A ; Segundo de Chomón ; N/A ; 1910 ; 
tt0001219 ; Flores y perlas ; -1.0 ; Short , Drama ; Segundo de Chomón ; N/A ; 1910 ; 
tt0001220 ; The Flower of the Ranch ; -1.0 ; Short , Western ; Gilbert M. 'Broncho Billy' Anderson ; Gilbert M. 'Broncho Billy' Anderson , Neva Don Carlos , Fred Church ; 1910 ; 
tt0001221 ; For Her Sister's Sake ; -1.0 ; Short , Comedy ; Edwin S. Porter ; Mary Fuller , Charles Ogle , Florence Turner ; 1910 ; 
tt0001222 ; The Forest Ranger ; -1.0 ; Short , Western ; Gilbert M. 'Broncho Billy' Anderson ; Gilbert M. 'Broncho Billy' Anderson , Fred Church , John B. O'Brien ; 1910 ; 
tt0001223 ; Frankenstein ; 6.5 ; Short , Fantasy , Horror ; J. Searle Dawley ; Mary Fuller , Charles Ogle , Augustus Phillips ; 1910 ; 
tt0001224 ; The Freezing Mixture ; -1.0 ; Short , Comedy ; Walter R. Booth, Theo Frenkel ; N/A ; 1910 ; 
tt0001225 ; From Storm to Sunshine ; -1.0 ; Short , Drama ; Theo Frenkel ; N/A ; 1910 ; 
tt0001226 ; From Tyranny to Liberty ; -1.0 ; Short , Drama ; J. Searle Dawley ; Madame Pilar-Morin , Marc McDermott , Mary Fuller , George Lessey ; 1910 ; 
tt0001227 ; The Fugitive ; 5.8 ; Short , Drama , War ; D.W. Griffith ; Kate Bruce , Edward Dillon , Clara T. Bracy , Edwin August ; 1910 ; 
tt0001228 ; A Gambler of the West ; -1.0 ; Short , Western ; Gilbert M. 'Broncho Billy' Anderson ; Gilbert M. 'Broncho Billy' Anderson , Clara Williams , Franklin Hall , Arthur Mackley ; 1910 ; 
tt0001229 ; Et gensyn ; -1.0 ; Short ; N/A ; Johannes Poulsen , Ellen Aggerholm , Rasmus Ottesen , Annegrethe Antonsen ; 1910 ; 
tt0001230 ; Gentleman Joe ; 4.4 ; N/A ; N/A ; Harry Carey ; 1910 ; 
tt0001231 ; The Girl and the Fugitive ; -1.0 ; Short , Western ; Gilbert M. 'Broncho Billy' Anderson ; Gilbert M. 'Broncho Billy' Anderson , Clara Williams , Fred Church , John B. O'Brien ; 1910 ; 
tt0001232 ; The Girl from Arizona ; -1.0 ; Short , Western ; Joseph A. Golden, Theodore Wharton ; Octavia Handworth , Charles Penn , Hal Reid , Crane Wilbur ; 1910 ; 
tt0001233 ; The Girl on Triple X ; -1.0 ; Short , Western ; Gilbert M. 'Broncho Billy' Anderson ; Gilbert M. 'Broncho Billy' Anderson , Clara Williams ; 1910 ; 
tt0001234 ; Gold Is Not All ; 5.8 ; Short , Drama ; D.W. Griffith ; Marion Leonard , Dell Henderson , Gladys Egan , Linda Arvidson ; 1910 ; 
tt0001235 ; A Gold Necklace ; -1.0 ; Short , Comedy ; Frank Powell ; Mary Pickford , Kate Bruce , Lottie Pickford , Mack Sennett ; 1910 ; 
tt0001236 ; The Gold Seekers ; 5.0 ; Short , Drama ; D.W. Griffith ; Henry B. Walthall , Florence Barker , Linda Arvidson , Kate Bruce ; 1910 ; 
tt0001237 ; The Golden Supper ; 5.0 ; Short , Romance ; D.W. Griffith ; Dorothy West , Edwin August , Charles West , Claire McDowell ; 1910 ; 
tt0001238 ; Great Fight at All-Sereno ; -1.0 ; Short , Comedy ; Walter R. Booth, Theo Frenkel ; N/A ; 1910 ; 
tt0001239 ; Los guapos ; 4.1 ; N/A ; Segundo de Chomón ; N/A ; 1910 ; 
tt0001240 ; Hamlet ; 4.0 ; Drama ; August Blom ; Alwin Neuß , Aage Hertel , Ella La Cour , Emilie Sannom ; 1911 ; 
tt0001241 ; Hamlet ; -1.0 ; Short , Drama ; William Barker, Charles Raymond ; Charles Raymond , Dorothy Foster , Constance Backner ; 1910 ; 
